test_prices,pred_prices
13.23560277301084,13.231374821745424
12.345834587905333,12.369284336241803
12.896716695872,12.951301253149381
13.070859534537213,12.785436157556521
12.850554654108839,12.765821124275682
12.100712129872347,12.589307421264213
12.854483932248728,12.707534088920024
12.983101310070822,13.098488978723765
13.670484785914017,13.61330824115007
13.594863886848652,13.320531570744965
13.012548511397123,13.327620632751122
12.751299696013497,12.893555661510963
12.637855061955712,12.65440105822527
12.762827201184564,12.635431426926754
12.206072645530174,12.52510094449565
13.262125319779487,13.146802384147527
12.072541252905651,12.232354845935125
13.437174117244362,13.493887324403401
13.199324418540456,13.199834534966847
14.48333993053993,14.144975597403448
13.262125319779487,13.001698708251633
13.041023161664482,13.047505458509162
13.63877337946422,13.069142137656701
13.36138027787483,13.360208508046746
13.668169970065565,13.73040986877267
12.721551426548809,12.782506414286669
12.80765263256463,12.610102616977452
12.487485104968359,12.363095861969468
12.65075846679162,12.455812378009588
12.577636201962656,12.993959371183431
12.983101310070822,13.050548631856678
12.80765263256463,12.864694835016719
12.736697955411548,12.660342377099258
13.262125319779487,13.409791389683715
13.102160670086809,13.28054402036434
12.706847933442663,12.420882423373493
12.413046163681745,12.214231522760151
13.262125319779487,13.32367405158425
13.854731271117556,14.014111079185874
13.815509557963773,13.50919554534821
12.254862809699606,12.606856183136268
12.505992035646432,12.629211232375123
12.676076274775909,12.563345213817849
13.304684934198283,13.32507796418661
12.70076888736628,12.664631671293073
13.681979165339751,13.759561998889591
13.001325049027272,12.984494580277094
13.648806412065396,13.611869137379083
12.594730635321957,12.671706652165856
14.0623706358958,14.240574563644593
13.864300722133706,14.060892509107209
12.751299696013497,12.679479737787666
12.845159549240176,12.940302177813743
14.006130917572923,14.029292617053176
12.838673326222086,12.954650327215276
12.886641043883259,12.808594546626262
13.369196892483066,13.160459962663365
12.765688433465597,13.166646809515262
13.825460888817442,13.69233619260273
12.614865543731012,12.686734966896594
12.61152108683278,12.606017690466985
13.270783382522602,13.074294422200866
12.691580461311874,13.09177515157076
12.959844447906553,12.922322451984554
13.17115354157376,13.302400866790672
13.698976741708323,13.785739864948829
13.396960210307455,13.133367886276671
12.905450375840756,12.929842386198036
13.997832114758229,13.779105922921733
13.399995114002609,13.519522561980896
14.115615150414612,13.746512909464947
15.009433026436708,14.728137449628436
13.369223455335854,13.327676148241045
12.853175887588712,12.810560338973705
13.010313873595706,13.011433471013481
12.48710767526016,12.578976560609732
13.272506035834049,13.226772483048018
13.230320518909421,13.16714675685329
12.043259555124262,12.295833970673147
13.488394416267086,13.462146872735904
12.367128004530962,12.52729690836599
12.043553716032399,12.522684985705313
12.730801174465157,12.699515886656854
12.513263184369997,12.430963991695178
13.081541382884074,12.929348451162248
13.190022025878143,12.852226193249576
12.463617623561715,12.472170066103754
12.92391243868049,13.006069774370886
12.736700896592344,12.706762641461106
12.301155526776865,12.262641783305524
13.17115354157376,13.307037216339502
12.793859310432293,13.077429934139872
13.304684934198283,13.306008456749574
13.733215315237445,14.023160777546135
13.122263372403996,13.116860427651623
12.70487629406884,12.675339625786798
13.112313041550827,13.062795040612963
12.442724546869176,12.342140791764999
13.081541382884074,13.179660688053898
13.213117740672793,13.223808135258825
13.399995114002609,13.316654085501677
12.592694665836857,12.424571108132902
12.774223335915433,12.800913145913205
12.599802497419917,12.516867580005528
12.793859310432293,12.742257881127744
13.27594246533263,13.319566784758488
13.19188944005294,13.182466668876328
13.545013310266594,13.315399654011463
12.889169490236618,12.804065691267528
12.191973721150672,12.282167247322423
12.834681304952548,12.697813862401482
12.66032791780777,12.477564529484988
13.710150042306449,15.04438412238399
13.071070083016778,13.092927877568444
13.345506928718539,13.414041611192559
13.189348902184951,13.13079202980974
12.928778628331663,12.959802189431068
13.343905647351566,13.247592001802868
12.7098736543592,12.716978546867049
12.911642346088676,12.87219879800078
12.87364557497069,12.561124604183666
13.412791675524135,13.456396266259311
13.132313708257497,13.017003980231236
13.071070083016778,12.829123205423622
13.222434931128545,13.27685517904814
12.538967060803502,12.610452492050786
13.134291948269603,12.615747896954637
12.996800154428984,12.793615655120545
13.312983737012978,12.980563098386709
13.049792684569493,13.09890680800293
13.190022025878143,13.119171052264436
13.645907773578093,13.59617601890951
12.679196402112153,12.669661064303883
13.38472764187182,13.422061530363198
13.00019574343012,13.035067545471954
13.17115354157376,13.234090884708019
13.458692746677631,13.39085110310683
13.527828485512494,13.268381610350545
12.736700896592344,12.720999227181354
12.100712129872347,12.521928671838065
13.19282184105289,13.068429458096512
13.081541382884074,12.918006795011305
13.437174117244362,13.325172795628477
13.071070083016778,12.995665341502967
12.871334622600584,12.904289565880156
12.691580461311874,12.646179189069963
12.881564890851399,12.893660119473486
13.42984807715229,13.460427612660457
12.702292116906802,12.732483542515794
14.240778293368619,14.283933157811015
12.807515636879778,12.674689660966447
12.90669184092882,12.822317442029004
13.38472764187182,13.422478104599021
12.936033799212835,13.197681727109657
12.75419405403986,12.379018206215763
13.049792684569493,12.917090640933589
12.691580461311874,12.623475198112743
13.317930160948304,13.348342820091815
13.16158409055761,13.301784704963577
12.751299696013497,12.73391636901805
12.957488734214095,13.229937034632613
12.542544882151386,12.404793461978379
12.757080058928997,12.683231385850895
12.779873068457553,12.851884639574475
13.296316684527767,13.359158233740457
12.611537753638338,12.906166225609946
12.206072645530174,12.35184319136794
12.89921982609012,12.835107716311382
13.296232647383299,13.222101839554217
12.688498794774466,12.773798927987086
14.310206799800381,13.973400629648335
12.892950213076524,12.873442389167739
13.17115354157376,13.32110973655542
12.733460357595142,12.547084433015076
12.84792653170257,12.849812943219364
13.005829561148378,12.919022815510326
12.628067055589549,12.930038118108952
12.706696406811568,12.57220907709786
12.963367645913872,13.027331604011373
13.547631112808673,13.126819837460868
13.805460222110773,13.571983349087281
12.779732213467533,12.707941390431445
13.350295445450335,13.432266311988668
13.681979165339751,13.681732203254956
12.94084150078094,12.798861000552561
12.754627486106171,12.868301194692762
12.977337605354071,13.060841578261849
12.846346336483052,12.992387960620698
12.345834587905333,12.468234007476436
13.396960210307455,13.336397980040664
13.445171251831484,13.450174333916925
12.504323669331189,12.396713326026696
12.886641043883259,12.400926034978182
13.709038313453757,13.417945065952226
13.190022025878143,13.24517484935424
12.26434155365415,12.528155430312736
12.966878474563934,12.799369395298289
13.028052697933088,13.025979265060073
12.736553826954605,12.834591679044195
12.892950213076524,12.979025221772629
14.266586177324491,13.75656713337223
12.456831363877356,12.49601981153885
12.89395599641502,12.744453793724883
14.446782334806132,14.604410684733066
12.296827008798639,12.36956132326776
13.652991628466498,13.556161375346914
13.353475098367715,13.447919052199556
12.990887014615943,12.900996283350828
13.592367006650065,13.838891440677214
13.620103761621664,13.679372119636652
13.102160670086809,12.966788474230572
13.458835614025542,13.408164964611187
12.374865602094301,12.490681352429378
13.194684038983954,13.63701522733505
12.826649133255284,12.949672963080593
13.06685066747407,13.0828618528163
14.151982794585487,14.092794757692818
13.3645249345543,13.368525540037322
12.456636792420376,12.805032999322167
12.969095641001111,13.022936780648799
12.517227074167097,12.663385269466986
12.959844447906553,13.0829302249929
12.644327576461329,12.423791600251368
12.660169175050076,12.627479504602563
13.835313185260453,13.820665653222328
12.319401330837177,12.598717985588289
12.634603026569334,12.62445697966285
13.500799813124575,13.75459181644671
13.37545400508649,13.433994637947507
14.316285845876763,14.444244174663941
13.10481021815674,13.255606349882793
13.286181462633724,13.355152284874412
13.892471599100402,13.84235094672938
13.212094386173922,12.618586573403578
12.853175887588712,12.968660435153382
13.38472764187182,13.502893000629069
12.54236629477704,12.572454141989656
12.6485123564297,12.753784189030435
13.748301808270824,13.501967287237052
12.524526376648708,12.546940852578375
12.2783933071098,12.33341753441797
12.765688433465597,12.726788428049819
12.481808646963554,12.557594912746312
13.803437976730004,13.695335708060686
12.310432660854417,12.396645011382581
12.988831984779805,13.043672341078524
12.524526376648708,12.353259407697735
12.971424201839042,13.255265582540382
12.323855681186558,12.242955849311858
12.449018824140563,12.600009743041552
14.328334184392938,14.227994127635341
12.834681304952548,12.93623198223247
12.429216196844383,12.46006943893365
13.541073712262515,13.436701254534002
12.92391243868049,12.978476122580695
13.687677186454389,13.63220101100487
13.228523573232719,13.256983282392554
12.759814070272997,12.708325822660369
13.054084536651034,12.967553911479412
12.736700896592344,12.970863769219878
12.144197241812087,11.757607473266935
13.9108207377686,13.565958181933723
13.617059619240436,13.993977170394457
13.287877815881902,13.398763541222223
12.800779753276867,12.83214665434733
12.66032791780777,12.660136866057078
14.207552645740298,14.237917701794878
13.864300722133706,13.829585107091692
12.948009990259552,12.925461832145448
13.102160670086809,12.976535656877616
13.62918097977278,13.718503992246328
12.779873068457553,12.714472027746654
12.57418196709457,12.488249794576927
12.230740867579195,12.354204464685877
13.221756121282363,13.258534846513752
12.498742259492994,12.351030063451676
12.128111104060462,12.206569544430229
12.345834587905333,12.482036198024078
12.936033799212835,12.952774501542661
12.751299696013497,12.843502601137578
12.25462468611234,12.327037127464555
12.66032791780777,12.66032626998591
14.603967918328545,14.169238854638067
13.091904169919621,13.136618422863425
12.736700896592344,12.75599172882873
12.691580461311874,12.674317076526433
13.049685151906344,12.977242122707159
12.894207284266574,12.939026747771111
13.804277705031145,13.749789169999419
13.704578997256993,13.633476232198891
12.765688433465597,12.875795106254694
13.548937448722729,13.428386794357287
13.576618649681926,13.590447119585978
12.724866438945341,12.532840998463426
13.428376406540833,13.442291059442297
14.234220892822458,14.169573799102315
12.506177237980511,12.678732740771581
12.476099782743233,12.394059845672713
13.292949677979863,13.351918957049898
12.230765258120545,12.165754126409084
13.079455876393052,12.94541903889015
12.530663867298165,12.697959861500934
13.120361374733656,13.084376794996073
13.244581010128577,13.327064777633028
13.176851562688398,13.270988041033853
13.248026395399986,13.216116214900106
13.017002861746503,12.9446246212808
13.500799813124575,13.491791426152716
12.691580461311874,12.639963021621757
13.42984807715229,13.356286030453656
12.437184366493561,12.36726329744266
12.793859310432293,13.172983020233467
12.672946381766982,12.700221807943809
12.948009990259552,13.014192348088711
12.751299696013497,12.518332157281032
12.100712129872347,12.426248800565737
13.256894270361935,13.346348096113138
14.151982794585487,14.144303710919015
12.751299696013497,12.537464958264811
13.256719429903407,13.056902583044751
12.994870856889053,12.841807769161466
12.876462838967504,12.806350612886447
13.500799813124575,13.785391424471525
13.635187003832993,13.48443249274245
12.850423411901156,12.843770758539074
14.077874822431765,14.213515311265832
13.36138027787483,13.583476782707146
13.259164418896473,13.007238821823108
13.62918097977278,13.72385725250642
13.676248490630767,13.665268208983635
13.577253368840017,13.442678791527989
13.102058624063964,13.174595966240334
13.329377546788654,13.436026450454197
13.226723392728571,13.047559468927203
13.302933401159477,13.19435337810407
13.500799813124575,13.16297711729644
13.589863876431945,13.630338100119857
13.122363377404328,13.296695603556216
12.41673867533327,12.284272458628507
12.608198852372823,12.618716318019972
12.821258284620408,12.587067510635004
13.457406021215947,13.27474220938141
12.567237494741757,12.46411166050952
12.517227074167097,12.541789475210996
12.706847933442663,12.83626602747271
13.62918097977278,13.664692525126231
12.819906019370393,12.67678227948728
12.834681304952548,12.790002793255756
12.847663339175718,12.966134442019628
13.726679344257658,13.624466213292129
12.128111104060462,11.815099167612964
13.235692062711331,13.159593201675865
12.345834587905333,12.346754320586914
13.270783382522602,13.392891192552653
13.37700559577791,13.448791656883673
12.730801174465157,12.853441205358562
13.567049198665774,13.661244307388083
12.751299696013497,13.190938758575108
13.148031124152906,13.283489623244316
12.429216196844383,12.644132843635058
13.049685151906344,12.752604159949126
12.86099861326992,12.547174876644855
12.873773804758644,12.928450926629129
13.151922179645874,13.18888831486258
13.270783382522602,13.255270591408049
14.73180128983843,14.694808087182386
13.17115354157376,12.993992243631725
12.323855681186558,12.186380040050658
12.513557345278134,12.707457775791188
12.948009990259552,12.993114012776461
14.144814305106875,13.739784612241234
13.704578997256993,13.21257290484249
12.487485104968359,12.507094154735919
12.957488734214095,12.855109346203632
12.685308526089488,13.002291371581757
13.487006490992238,13.756648285604122
12.654916476940283,12.841789979537591
12.254862809699606,12.38568307170528
14.73180128983843,14.205970007543801
13.825460888817442,13.920479483789443
12.661913960963405,12.614068539477556
13.262125319779487,12.767052345347476
12.688498794774466,12.862893455319298
12.287652632522597,12.272814311148704
14.334304351379442,14.021296806281093
13.614617615584883,13.484264195857591
13.028052697933088,13.004767820691635
13.060487973686241,13.23333599841862
13.071070083016778,12.94407344167065
12.599718176832996,12.5101693826607
13.208541073645382,12.943427656784595
12.542544882151386,12.455979205809712
12.793859310432293,13.187873070739219
14.403297222866392,14.447698428678969
12.609869696537642,12.53073718465986
13.106233995474446,13.063485996518052
14.038654109278484,14.217230237964696
12.779873068457553,12.91055700511391
13.071070083016778,13.138307703135286
12.736700896592344,12.645111153000038
12.230765258120545,12.447928924216532
12.594730635321957,12.674597998097205
12.2783933071098,12.286721755528788
13.284482226880764,13.128976949061167
13.017002861746503,13.057269766408801
13.388566418178986,13.077988240314955
13.748301808270824,13.454603858644846
13.056223574899784,12.943968445155049
12.644327576461329,12.907402199311905
13.619495674038317,13.497413719300505
13.493926933836812,13.516507873400233
13.582947784733573,13.528771545340842
13.180632285528304,13.0805311258521
12.674512552799726,12.870594146607308
13.312983737012978,13.425098650369247
12.404923504275338,12.443408326947901
12.584509081250419,12.644159374793418
13.393153582185892,13.34318924795208
12.936033799212835,13.014925688468955
13.166380262821104,13.114265328699727
12.965709567358951,12.836000141783597
12.072541252905651,12.386828336740171
12.691580461311874,12.818925130623974
11.736069016284437,12.910278479309495
13.312983737012978,13.379725772936181
13.42984807715229,13.387947456012503
12.691580461311874,12.78711253745351
12.258427875864102,12.553474703785193
13.253391639810733,12.91313573475522
13.737549016494562,13.744552107425191
12.341477282536376,12.904377491273058
13.316284070041636,13.299841574396769
11.917723684090689,12.315179723740957
13.503535792943449,13.312268797482739
13.87377946608825,14.018792928570573
13.106132364293911,13.10055832607958
13.208541073645382,13.062321277546156
12.495003937382387,12.270919690442716
12.641096555879882,12.705312059762646
12.89921982609012,13.38067395660139
13.308012724290958,13.171383277287394
12.644327576461329,12.455993466023175
12.608198852372823,12.61908786535874
13.569610019527449,13.588009643351453
13.262125319779487,13.27066457632347
12.644327576461329,12.514891781957052
12.449018824140563,12.478830308549643
13.030138433361811,13.050086281874599
12.506177237980511,12.634654704016743
12.706847933442663,12.472663184767889
13.005829561148378,13.163573981946973
14.508657738524219,14.354911085806352
13.199324418540456,13.329872261866255
13.36138027787483,13.317316785644318
12.945626198904275,12.925954322172142
13.017002861746503,13.002252923951172
12.56374708980199,12.3799278215664
12.367340793126296,12.493549169936793
13.493926933836812,13.294265938527523
13.024190303426474,13.177111064466587
12.278160721924428,12.350740709070646
13.864300722133706,13.450272544017146
13.217673557208654,13.238542451082033
14.669925886120343,14.578320293381568
13.742939865129438,13.651103442940569
14.03062193758122,14.058302909909917
12.92391243868049,12.99191499132307
13.235692062711331,13.250408473671268
13.475271234773817,13.729216689508647
13.623138665316818,13.517084680342414
12.92391243868049,12.80633480640155
12.751299696013497,12.819275946351544
13.262125319779487,13.33115692909691
12.628067055589549,12.430189830761412
12.706847933442663,12.674288975250747
13.604789526648622,13.828068626723628
13.304684934198283,13.081581844315693
13.071070083016778,13.096968478613393
12.628067055589549,12.502432460104334
13.304684934198283,13.67380226303616
13.1911615632746,13.249752848305373
12.380025952653611,12.340996951826925
13.407542319637992,13.291085537380882
12.765688433465597,12.919467970171294
13.32612021491835,13.20492896784967
12.468436909997665,12.580604255431583
13.591116224748411,13.518071113536276
13.547631112808673,13.601301340373714
13.604789526648622,13.659412659117612
13.091904169919621,13.096539898562726
12.577636201962656,12.95857071513891
12.92391243868049,13.210287448551098
12.254862809699606,12.67134761222812
12.487485104968359,12.45235247796077
12.92391243868049,12.947203110080823
13.19188944005294,13.328247939545122
12.649956863542283,12.62372019033334
13.664571382398988,13.67000354265687
12.542544882151386,12.535048767994331
13.458764182902971,13.359024318989869
12.873902018105829,13.076797878214093
12.959726793926773,13.116015086466728
13.652991628466498,13.601799525151943
13.17115354157376,13.16319953311869
13.547631112808673,13.586994842223548
13.017002861746503,13.238508006836733
12.736700896592344,12.706477669633163
12.577636201962656,12.502581187083246
12.235631447771718,12.324369885601495
13.068962600677214,13.050158399656985
12.180241885495652,12.03328531478454
13.210007887256376,13.171964187123333
12.994530005894443,12.920877562393875
13.1749558275235,13.087390569067551
13.710150042306449,13.33091656877391
13.235692062711331,13.18008180074363
13.465953081794405,13.521123113780297
12.886514453592564,12.899729373531056
